planet_mass,planet_radius,orbital_period,orbital_radius,star_mass,star_radius,star_luminosity
387.716,16.6768,4.231306,0.058,1.4352,1.648,5.058063039226303
13.792520000000001,2.05856,10.98462,0.103,1.21,1.316,4.045040182585386
184.32399999999998,10.863999999999999,40.7750145,0.249,1.21,1.316,3.809688008665846
2.7966400000000005,1.4089599999999998,1.7666957,0.0226,0.49,0.46,1.2720007837472571
5.78396,1.904,3.1342788,0.033548,0.54,0.53,1.555874856070115
251.37980000000002,12.1632,2.2554477,0.03524,1.147,1.288,3.577383450747768
28.2842,5.33568,24.283429,0.16,0.984,0.968,2.9208041815908303
26.777828000000003,5.045599999999999,3.49151,0.0391,0.646,0.6243,2.0030215193469565
1719.298,10.808,9.47721,0.0913,1.124,1.774,3.6125307125507744
4.1314,1.6936639999999998,8.303342,0.0742,0.79,0.751,2.3060679553424706
19.068,1.3887999999999998,2.38839,0.0291,0.58,0.55,1.7649654663042467
2.09748,2.11792,4.4929,0.0443,0.58,0.55,1.4199155978924773
4.2903,2.51776,9.0497,0.0707,0.58,0.55,1.4054417413083986
6.80092,3.0576,18.849975,0.1176,0.61,0.6,1.6244033843987502
222.46,15.679999999999998,3.208666,0.04873,1.499,2.172,5.640990044086237
1.5000160000000002,1.151136,1.914558,0.02607,0.65,0.651,1.7700021539824076
4.7701780000000005,1.66768,3.23845,0.037,0.65,0.651,1.872685563317079
3.009566,2.569952,6.5577,0.0592,0.65,0.651,1.8477150195571137
3.858092,2.2052799999999997,9.961881,0.0783,0.65,0.651,1.8905242636065644
7.719362,2.2851359999999996,15.231915,0.1039,0.65,0.651,1.7731915702526153
3.9407200000000002,2.8672,20.7095,0.1275,0.65,0.651,1.7978942788342294
24.089240000000004,2.72832,4.1374386,0.0476,0.807,0.798,1.8862018921668655
5.7884092,2.0888,10.64396,0.078,0.54,0.55,1.4061271264232504
309.5372,11.2,3.7130818,0.04393,0.819,0.773,2.381787652548105
41.314,6.92496,4.53206,0.05578,0.781,0.74,2.1751204668068853
730.9399999999999,12.544,4.8607,0.069,1.04,1.51,3.1594575075904676
68.0092,11.648,9.5739,0.1,1.46,2.02,5.359255051801036
2.19282,1.30928,1.062107,0.0204,0.99,0.94,3.0893315574571902
212.92600000000002,11.088,29.090312,0.1525,0.627,0.607,1.733787318620572
638.7779999999999,13.9664,0.94667944,0.01932,1.072,1.08,3.6678848861821995
54.026,9.072,104.87236,0.48,0.936,0.82,3.0487202566417295
10.29672,2.6375999999999995,3.098331,0.0426,1.074,1.113,3.458221424107795
75.69996,7.963199999999999,9.1270553,0.0875,1.074,1.113,3.7442302215636305
408.6908,11.8048,141.834025,0.5516,1.112,1.075,3.7635291744755293
13.28404,3.3868799999999997,3.3452,0.03,0.342,0.333,1.0404472279464607
133.476,11.2,52.97818,0.3,1.316,1.317,4.535040646381957
1398.3200000000002,12.544,8.872086,0.089,1.32,1.56,4.347187374244809
4.38564,1.8188799999999998,7.768915,0.0632,0.559,0.535,1.5976708573117675
5.0848,2.0383999999999998,10.50534,0.0752,0.54,0.534,1.708800238767748
6.740538,2.46848,6.0784247,0.05006,0.49,0.475,1.473525504504728
4.09962,1.2488,17.774872,0.101,0.465,0.453,1.3764368362398627
7.40474,1.32944,28.17221,0.137,0.465,0.453,1.2010511366816472
9.130393999999999,2.6879999999999997,9.2292005,0.078,0.69,0.77,1.6773756502219541
41.88604,7.264319999999999,95.5,0.371,0.69,0.77,1.9005339083660329
1700.23,12.353599999999998,10.261081,0.1108,1.72,2.738,6.254048337695293
899.374,14.347199999999997,3.3773512,0.05064,1.516,1.612,5.807420213309205
292.37600000000003,16.2736,3.6240801,0.0513,1.233,1.396,4.3952034224730205
260.596,10.751999999999999,8.60077,0.074,1.12,1.41,3.685583210867799
17.733240000000002,7.68432,17.0991,0.1293,0.77,0.747,2.354647787863532
167.79840000000002,10.091199999999999,34.5507,0.2068,0.77,0.747,2.1007089038122557
875.539,11.312,260.158,0.828,1.111,1.636,3.319908271843292
298.73199999999997,19.823999999999998,2.1225735,0.03319,1.082,1.248,3.5791963784406016
26.059600000000003,3.5067199999999996,1.1947268,0.02234,1.032,1.043,3.1538131977396375
310.8084,11.2,11.9101,0.09564,0.823,0.794,2.2875320712832843
203.39200000000002,11.144,8.001968,0.0854,1.296,1.564,4.6584504483355005
13.60184,3.0172799999999995,10.695264,0.0892,0.825,0.858,2.326628481593913
19.51292,1.73824,27.26955,0.1363,0.454,0.464,1.439964604543753
1900.4440000000002,11.2,22.65398,0.158,0.99,1.05,2.8260541171607034
71.50500000000001,8.6016,4.0197517,0.04871,0.954,0.886,2.9842768018849344
3.5911399999999998,1.6106719999999999,1.273114,0.0212,0.788,0.75,2.3442147114896326
4.09962,1.8032,1.3060011,0.0202,0.64,0.65,2.0352328520461405
34.617954,6.05472,3.738252,0.0491,1.12,1.26,3.568687883776416
317.8,2.7372799999999997,4.93777,0.05741,1.036,0.881,3.3726390395805113
26.695200000000003,8.6688,23.2856,0.1511,0.849,0.785,2.5586456878353223
208.7946,10.1248,49.2519,0.249,0.849,0.785,2.6752836216868094
42.58520000000001,7.0112,18.38827,0.1523,1.389,1.926,4.801922619984791
79.45,14.447999999999999,4.5207265,0.0571,1.215,1.477,4.014253398901118
69.2804,12.062399999999998,5.45664,0.0635,1.15,1.726,3.424858307981493
1112.3,12.096,61.6277,0.3,0.93,1.07,3.1055739471889106
8.80306,2.7675199999999998,3.6977104,0.0345,0.3917,0.398,1.2233993938005525
1.9068,1.246,3.36008,0.0306,0.4,0.38,1.102308666567648
6.61024,2.41808,5.660172,0.0472,0.4,0.38,1.5176899733058904
5.4026000000000005,2.1279999999999997,11.38014,0.0733,0.4,0.38,1.3452074522823378
9.78824,3.0925439999999997,3.994086,0.0269,0.52,0.523,1.5560559190237688
139.832,17.808,4.8084983,0.04089,1.063,1.069,2.9966030637323984
309.855,18.0992,1.96229325,0.03185,1.118,1.245,3.8776807671732767
225.638,15.2656,4.039709,0.0493,0.977,1.229,3.4423662617154442
117.586,12.835199999999999,3.5514058,0.0475,1.135,1.265,4.028925262820285
533.904,13.148799999999998,2.3505614,0.03386,0.936,1.073,2.982856306883681
197.036,16.4192,3.9014971,0.0505,1.12,1.668,3.387490277876195
13.045149740000001,3.6591855999999994,1.926907,0.027,0.664,0.68,1.9231891619048151
211.33700000000002,11.390399999999998,2.59261842,0.02709,0.3939,0.3697,1.105531414910342
57.204,3.1919999999999997,0.777038,0.0159,0.88,0.87,2.564898304805642
1271.2,13.44,18.095367,0.155,1.445,1.83,4.964184767494967
530.726,12.219199999999999,5.8768918,0.0675,1.186,1.419,3.6793545861621526
82.628,8.288,3.9365578,0.043,0.63,0.6,1.3659567554988308
311.444,13.0704,3.246075,0.0456,1.2,1.302,4.196242800294942
218.96419999999998,11.1328,2.15484802,0.0263,0.53,0.51,1.173720990352536
85.29752,11.984,3.438753,0.03845,0.64,0.62,1.7035430012596247
14.949312,5.1363199999999996,4.6747373,0.043,0.52,0.5,1.5581812588824824
352.75800000000004,13.126399999999999,3.2443141,0.04611,1.242,1.538,3.883765230353663
129.0268,14.268799999999999,3.4936264,0.0463,1.088,1.392,3.514755154027891
55.615,12.264,6.607662,0.0743,1.254,1.501,4.273336164557266
11.123000000000001,3.0172799999999995,1.348335,0.0229,0.88,0.83,2.6136948360878582
20.30742,5.9248,5.414654,0.058,0.88,0.83,2.381789229378012
38.145534,6.17456,14.70886,0.113,0.88,0.83,2.7084681766666865
7.214060000000001,1.69792,4.75642,0.05245,0.851,0.839,2.1984938638011244
8.790348,2.52,17.1784,0.1235,0.851,0.839,2.6686152157838423
231.994,13.036799999999998,3.1774835,0.04469,1.178,1.112,4.044255190697392
212.92600000000002,16.688,3.660028,0.051,1.32,1.82,4.601409148098473
136.654,13.2944,4.0664428,0.04823,0.905,0.859,2.450054324083168
822.7842,12.689599999999999,3.5819111,0.03939,0.63,0.62,1.9051700150191202
9.88358,3.2871999999999995,12.46103,0.098,0.78,0.731,2.235061494621188
304.1346,15.12,4.378081,0.0579,1.36,3.52,5.03457888337417
252.33320000000003,13.2496,2.8807198,0.04035,1.056,1.062,3.545087867481852
8.294580000000002,2.8179199999999995,1.1589,0.0164,0.452,0.451,1.191128324569626
635.6,12.208,15.266446,0.118,0.95,0.86,3.3791277826228545
473.522,11.872,9.95581,0.0994,1.31,3.55,5.309197873159544
2.7013000000000003,1.4138879999999998,3.965991,0.036,0.392,0.374,1.068170695298863
1045.5620000000001,12.0064,225.11757,0.771,1.218,1.126,4.036014752599638
9.597560000000001,3.4776,13.63083,0.107,0.91,1.0,2.585260783334172
5.0848,1.3686399999999999,6.42975,0.0649,0.91,1.0,2.6704419594116002
734.118,12.432,4.28088,0.0555,1.242,1.409,4.084989279959295
212.92600000000002,8.4672,1.5227596,0.0185,0.335,0.348,1.1601284936235219
1036.028,11.872,20.33003,0.158,1.24,1.4,3.87928707125798
166.845,11.8608,1.2652328,0.01648,0.369,0.373,1.2063081001918814
127.12,9.296,6.387597,0.052,0.53,0.54,1.6769990478459669
61.4943,5.81504,2.32666508,0.0296,0.639,0.612,1.7685476983186952
133.476,9.744,3.792622,0.04,0.612,0.588,1.6021308058372155
58.697660000000006,11.2896,10.590547,0.098,1.113,1.053,3.85946109583689
11.79038,3.5168,4.77271,0.057,1.113,1.053,3.439755383315883
2.8888020000000005,2.01824,1.548352,0.0225,0.85,0.66,2.635634872431465
419.49600000000004,11.300799999999999,75.12375,0.332,0.89,1.058,2.675327277519523
1147.258,12.1632,14.574071,0.1291,1.349,1.496,4.622884044802548
1909.978,12.219199999999999,6.9839095,0.0723,1.026,1.233,3.1652015882732973
6.61024,2.90752,10.778831,0.089,0.805,0.832,2.103031025063182
12.149494,2.8179199999999995,25.7124,0.159,0.805,0.832,2.1839651627965413
13.60184,2.548,77.03,0.33,0.805,0.832,2.221786451267169
464.94140000000004,11.424,1.651144,0.02734,1.1,1.04,3.0846965526069767
20.0214,4.9056,47.73022,0.249,0.905,0.938,2.8589932558459354
3.68648,1.6236639999999998,4.164753,0.0352,0.337,0.328,1.1575696786214404
15.413300000000001,3.7564799999999994,5.0988179,0.04825,0.577,0.55,1.5987830141532287
2011.6740000000002,11.872,3.4095675,0.0486,1.311,1.345,4.588980092158853
279.664,19.835199999999997,5.0037775,0.06608,1.536,2.082,6.365151116879048
23.485419999999998,5.2561599999999995,1.977143,0.0231,0.442,0.421,1.1504101242176616
392.80080000000004,13.2048,11.2366,0.1038,1.18,1.28,3.91723842827574
1.2902680000000002,0.913248,9.977219,0.0677,0.416,0.42,1.0424161839982984
7.91322,2.5984,16.051137,0.0929,0.416,0.42,1.2742555053911178
2.259558,1.0721759999999998,37.42396,0.1633,0.416,0.42,1.1037131441237353
5.593280000000001,2.04736,9.531361,0.07928,0.732,0.674,1.7642127008305184
8.70772,2.6992,51.69906,0.2447,0.732,0.674,2.314908835672617
7.5000800000000005,2.472064,84.8396,0.3405,0.732,0.674,1.9176277755227302
8.04034,2.3878399999999997,12.252284,0.0757,0.38,0.38,1.0670457991128648
9.78824,2.2780799999999997,5.6057,0.06,0.917,0.897,2.694959266587041
9.317896,2.62752,12.2737,0.1,0.917,0.897,2.8879218246233145
4.658948,1.82896,8.24664,0.0652,0.544,0.538,1.6184844834818286
6.10176,2.05856,15.6653,0.1,0.544,0.538,1.6356166913420016
889.84,15.3888,4.633611,0.06,1.4,1.71,4.682571332101241
9.670654,1.9286399999999997,2.7970365,0.038,0.91,0.907,2.7521318247734468
18.4654512,2.9236479999999996,1.392978,0.02177,0.69,0.68,1.9485157091396133
1.9068,1.2689599999999999,1.04318777,0.0171,0.61,0.6,1.8049773511345637
4.528650000000001,1.7026239999999997,3.81673,0.0422,0.678,0.665,1.9577791206435744
9.597560000000001,2.5849599999999997,8.59545,0.075,0.678,0.665,1.8666223785939433
39.086222,3.4413119999999995,0.76552414,0.01598,0.929,0.919,2.924800467765732
349.58000000000004,14.055999999999997,3.2797178,0.04445,1.08,1.3,3.685927249601737
3.8136,1.65872,14.362565,0.1054,0.758,0.719,2.007464849942104
211.97260000000003,13.1152,3.739494,0.04666,0.85,1.14,2.4965539937798775
16.1356594,3.1834879999999997,3.183792,0.041657,0.95,1.028,2.69431687688857
825.9622,4.8059199999999995,4.32419,0.04796,0.88,0.893,2.7488431160153834
794.8178,5.785919999999999,10.15643,0.0847,0.88,0.893,3.046038292947606
55.2972,9.542399999999999,3.6849729,0.04963,1.201,1.892,3.9104201470866102
9.089080000000001,2.762816,1.8237305,0.02636,0.734,0.671,2.046013962629109
241.84580000000003,12.3088,3.0300722,0.0393,0.88,0.85,2.7891041303686377
398.2034,13.3168,2.4706133738,0.03555,0.98,1.0,3.2822855156152144
606.998,14.615999999999998,1.30618608,0.0226,0.924,0.813,2.979680619827948
291.42260000000005,19.1072,3.5539268,0.05084,1.388,1.798,5.189665612054993
565.0484,13.5408,1.4822446,0.02446,0.893,0.866,2.6409822702647068
158.9,9.94224,24.14041,0.1716,1.1,1.305,3.4773468420019897
19.79894,5.236,8.24872,0.0839,1.1,1.305,3.5773597724512523
35.9114,6.33472,12.40214,0.1101,1.1,1.305,3.443253641066528
209.74800000000002,9.497599999999998,46.768131,0.2667,1.1,1.305,3.6325963792185
645.134,18.927999999999997,2.849375,0.0457,1.57,2.0,6.044611935262823
158.9,15.791999999999998,3.585722,0.0506,1.34,1.29,5.155580750681237
198.3072,14.100799999999998,2.709813,0.0401,1.167,1.331,3.8362363223620863
473.522,17.113599999999998,0.925542,0.01985,1.22,1.436,3.7862210883692358
404.2416,12.734399999999999,1.7554137,0.02918,1.02,0.93,3.2592056650691976
572.0400000000001,10.751999999999999,7.87288,0.075,0.89,0.9,2.9922027492185537
611.765,12.152,9.289715,0.0917,1.27,1.85,4.63764476432034
38.136,10.527999999999999,5.72149,0.055,0.69,0.66,1.766225449355223
370.87260000000003,13.608,2.6755463,0.0397,1.167,1.215,3.8815679165569685
289.19800000000004,16.1616,3.3190233,0.0463,1.203,1.346,4.144310577039063
1004.248,12.096,3.0927616,0.0371,0.71,0.783,2.2073201021889646
163.667,13.865599999999999,3.7783977,0.0457,0.892,0.881,2.7440359743134404
587.9300000000001,16.150399999999998,2.310965,0.03914,1.5,1.85,5.387117314714428
279.664,13.3392,3.0353992,0.0382,0.807,1.002,2.5710822287709907
150.955,15.7808,4.54216874538,0.05885,1.318,1.608,4.562654789851633
562.1881999999999,14.996799999999999,1.5487743,0.02851,1.289,1.43,4.061977090722099
87.55390000000001,11.435199999999998,10.02165,0.09459,1.126,1.17,3.412505043217783
163.3492,16.128,4.0460435,0.05453,1.32,1.7,5.040688673157197
390.894,15.679999999999998,2.49979,0.0363,1.02,1.2,3.117941316915667
1608.068,16.967999999999996,3.6112706,0.0522,1.45,1.93,5.29689791132867
376.2752,20.887999999999998,1.2749255,0.02544,1.353,1.458,4.904276149992218
445.23780000000005,20.0704,1.7100567,0.03107,1.4,1.567,5.091616497097056
292.37600000000003,14.8624,2.977641,0.0431,1.207,1.296,4.355287120322215
190.68,13.888,3.37265,0.0499,1.07,1.02,3.428729081350848
90.28698000000001,10.751999999999999,3.2888,0.0449,1.12,1.27,3.4495290624667114
57.204,15.344,4.178062,0.052,1.08,1.39,3.352251329731313
317.8,10.416,5.748145,0.0628,1.0,0.9,2.9506633187949545
390.894,9.968,11.55098,0.1012,1.04,0.96,3.2278694620702133
85.80600000000001,13.664,5.322023,0.0607,1.06,1.53,3.558658483733914
130.298,10.04192,7.133514,0.067,0.8,0.74,2.586746525274159
368.64799999999997,13.552,2.176423,0.0345,1.16,1.44,3.897385723590968
448.73359999999997,11.0656,10.1467583,0.0956,1.131,1.16,3.6866638241892127
603.82,14.559999999999999,1.4013794,0.0243,0.98,0.96,2.699827847299994
479.87800000000004,15.455999999999998,5.215357,0.0661,1.51,1.38,5.703876124168346
216.42180000000002,14.223999999999998,3.9080284,0.0519,1.216,1.65,4.175817746705969
775.432,16.128,2.2359835,0.0323,0.9,0.87,2.850064471224712
854.8820000000001,13.552,3.310651,0.0469,1.25,1.37,4.26196311552303
266.952,17.136,2.052868,0.0347,1.33,1.64,4.918462759448885
230.405,13.820799999999998,3.778873,0.049,1.087,1.0,3.391372549756938
139.832,9.52,2.2783152,0.0316,0.81,0.81,2.386176390340463
352.75800000000004,13.753599999999999,3.396944,0.0451,1.057,1.29,3.542266652928604
87.39500000000001,12.488,4.60273,0.0549,1.044,1.429,3.5242404551066646
91.20859999999999,8.4672,8.80345,0.08215,1.0,1.03,3.0877852226482236
2332.9698000000003,14.347199999999997,2.2437661,0.036,1.211,1.306,4.085855089621502
2688.588,11.984,5.644207,0.0694,1.346,1.706,4.573914571529562
98.518,12.655999999999999,4.533471,0.055,1.077,1.14,3.255266187116342
123.94200000000001,17.36,3.332609,0.048,1.336,1.73,4.348428088751736
41.40934,6.2048000000000005,3.8361603,0.0451,0.842,0.76,2.5929916829072837
183.0528,11.1776,3.951623,0.0499,1.06,1.1,3.174252346817953
174.79000000000002,15.455999999999998,3.840401,0.0538,1.41,2.11,4.787396380830344
172.2476,15.993599999999999,3.7520656,0.0499,1.18,1.477,4.077657690003369
89.30180000000001,12.241599999999998,3.768495,0.0455,0.89,0.872,2.6516332321535625
791.3220000000001,12.801599999999999,5.4060425,0.0673,1.39,1.712,5.013435338511838
1652.5600000000002,11.2,9.62468,0.0871,0.95,1.11,2.7074516707294505
594.2860000000001,13.462399999999999,1.6096884,0.0266,0.97,1.015,2.741060515301144
676.914,12.633599999999998,1.7771255,0.02818,0.946,0.932,3.065609105514537
209.1124,14.111999999999998,3.465509,0.04823,1.248,1.75,4.245401911519872
32.4156,6.8936,5.44354215,0.0668,1.19,1.22,4.280130517687828
2542.4,16.912,2.0219591,0.0365,1.518,1.756,5.615552183088913
133.476,16.799999999999997,4.153658,0.0519,1.08,1.12,3.6872921977196476
178.28580000000002,14.6048,5.6114118,0.0681,1.337,2.011,5.061380881688248
271.719,11.2896,3.1186009,0.0421,1.022,0.946,3.427310260464916
508.48,12.2752,2.34478022,0.0337,0.93,0.938,2.840781045310669
344.4952,11.0656,3.8186244,0.0504,1.171,1.637,4.5408266782841995
149.36599999999999,17.584,5.477433,0.0694,1.49,1.91,5.595840373832695
314.622,13.529599999999999,3.0652907,0.044,1.212,1.204,3.8406465290922696
271.719,16.855999999999998,3.899052,0.0535,1.27,1.945,4.779545510506585
161.44240000000002,17.695999999999998,3.071722,0.03957,0.876,0.885,3.1671369742349054
254.24,14.447999999999999,3.409265,0.048,1.3,1.19,4.519722564703302
95.0222,13.260799999999998,4.5195064,0.05427,1.04,0.965,3.5323369361056214
47.0344,9.52,3.3769848,0.0451,1.076,1.34,3.548617638495715
159.53560000000002,16.464,4.1117771,0.04632,0.784,0.871,2.2532618302889964
181.146,14.895999999999999,5.1817,0.0627,1.23,1.65,4.8116853220856886
1341.116,12.432,5.026799,0.06,1.22,1.47,3.7547480253360925
254.24,18.368,5.147878,0.0653,1.54,2.83,5.393369464565296
3314.5268800000003,13.048,0.9414518,0.02047,1.24,1.23,3.9012117419169994
317.8,12.879999999999999,5.367753,0.0663,1.35,1.6,4.751852551081435
44.174200000000006,16.3968,6.2463345,0.0676,1.12,1.225,3.8227564428159067
361.9742,15.791999999999998,0.78884,0.016634,0.904,1.004,2.750073965448238
300.9566,16.956799999999998,2.5199448,0.03958,1.24,1.382,4.1611204714305075
99.4714,16.3408,4.8996285,0.06003,1.202,1.392,4.129025392242288
95.34,13.552,4.3225126,0.052,1.01,1.06,3.1680908210931604
196.0826,13.4288,3.5327313,0.04698,1.1,1.13,3.4628654572118767
280.9352,10.774399999999998,2.9444256,0.0376,0.78,0.765,2.2612433640760408
340.36379999999997,14.559999999999999,2.3412127,0.03651,1.129,1.147,3.7200861515977595
184.32399999999998,14.111999999999998,3.76483,0.0474,1.0,0.95,3.277372689757937
326.6984,14.347199999999997,2.7566004,0.03985,1.12,1.34,3.8035214165175737
288.2446,13.5856,3.40883,0.04469,1.021,1.094,2.9685714969068235
77.22540000000001,8.68,3.92271218,0.047,0.825,0.846,2.6199503512687876
269.1766,12.0848,2.15222144,0.03138,0.84,0.834,2.404964489020326
151.9084,17.214399999999998,3.405909,0.04657,1.16,1.24,3.700286087910462
1144.0800000000002,13.216,2.71865,0.0394,1.1,1.11,3.691944304232965
889.84,17.953599999999998,1.21986967,0.02558,1.495,1.444,5.388316264905734
187.502,13.664,4.3176782,0.0524,1.01,0.93,3.278820612701379
724.2662,14.212799999999998,1.5373653,0.02624,1.02,0.943,3.423245145247425
572.0400000000001,12.991999999999999,3.577471,0.04339,0.849,0.977,2.3330449785544074
861.8736000000001,12.0848,6.871815,0.07551,1.216,1.365,4.270018033089823
88.98400000000001,14.223999999999998,4.055259,0.0486,0.93,0.895,3.0204345602569878
654.668,16.284799999999997,1.8468372,0.0313,1.24,1.31,4.6171635748372575
298.73199999999997,13.216,3.052404,0.04,0.95,1.01,3.1803762767039028
652.1256000000001,11.6032,0.81347753,0.01526,0.717,0.667,2.242013222746915
282.5242,12.767999999999999,2.4238039,0.03473,0.951,0.927,3.0340938048984394
320.02459999999996,12.991999999999999,3.1260876,0.04054,0.909,0.945,2.8266854104784116
667.6978,14.671999999999999,1.43037,0.02448,0.956,0.917,3.177472417138363
363.064254,12.622399999999999,4.1591289,0.052,1.04,1.14,3.3983954819258115
13.099716,3.5728,9.03077,0.088,1.04,1.14,3.1851375932432244
6.829522,1.8032,0.789592,0.0173,1.04,1.14,3.620176235318288
311.444,18.703999999999997,2.143634,0.03444,1.19,1.75,3.9137703917204276
120.1284,12.488,2.7817387,0.0378,0.94,0.9,2.6493873275195283
380.53372,15.50752,1.338231602,0.02312,0.93,1.15,3.010411326676977
456.6786,12.745599999999998,1.9550959,0.02913,0.861,0.855,2.6094219429346652
146.18800000000002,14.223999999999998,1.74977083,0.0272,0.87,0.79,2.453928418630172
677.5496,12.0288,3.3098443,0.04101,0.839,0.798,2.3776858421058447
193.858,14.895999999999999,4.46563,0.0533,1.11,1.09,3.453464594562231
282.84200000000004,15.344,5.01718,0.0561,0.94,1.17,2.9092253522602927
274.2614,8.68,7.919585,0.0697,0.719,0.613,1.991783700541189
520.2386,13.1152,1.6284246,0.02729,1.0,1.084,3.2609662417300203
654.668,13.888,3.8559,0.0514,1.22,1.36,3.8093482379406263
181.146,15.567999999999998,4.411953,0.0567,1.25,1.28,4.060775075926749
120.76400000000001,16.016,4.37809,0.0574,1.32,1.88,4.275225643659012
737.2959999999999,15.567999999999998,4.086052,0.0546,1.3,1.75,4.254375796191953
133.476,15.679999999999998,4.61442,0.0517,0.87,0.87,2.6928362322979154
82.628,11.838399999999998,3.8681382,0.04525,0.826,0.813,2.379679903706557
159.8534,13.708799999999998,3.361006,0.0421,0.888,0.87,3.0394600601344757
187.502,13.036799999999998,3.7130203,0.04853,1.106,1.215,3.6271228194764515
464.30580000000003,14.223999999999998,2.2167421,0.03708,1.386,1.98,5.121027868004937
597.4639999999999,12.991999999999999,4.08722,0.05512,1.34,2.07,4.796026870094409
262.5028,13.977599999999999,2.13775138,0.03443,1.48,1.64,5.474396248693899
340.04600000000005,14.223999999999998,2.484193,0.0375,1.14,1.26,3.66551008623601
292.37600000000003,20.496,1.809886,0.033,1.46,1.73,5.500440660263121
559.328,13.552,1.3600309,0.024,1.002,0.955,3.154942106409597
286.02000000000004,19.04,3.6623817,0.0539,1.56,1.64,6.2234801290752495
305.088,14.895999999999999,4.9546416,0.0617,1.276,1.432,4.7256439928170195
176.0612,10.662399999999998,3.0678504,0.0346,0.58,0.63,1.5188980202549152
231.6762,16.0048,2.7164762,0.03908,1.08,1.283,3.7596432632038628
394.072,18.703999999999997,2.705782,0.0447,1.63,2.18,6.038956206803041
95.34,11.648,4.071252,0.059,1.11,1.05,3.361478955997525
219.9176,10.71168,8.5234964,0.0778,0.842,0.748,2.3626833937549594
15.190840000000001,1.9487999999999996,1.4468849,0.02359,0.842,0.748,2.3223705337145573
402.017,13.888,2.6556777,0.039,1.09,0.935,3.3054805938771197
702.338,15.511999999999999,1.682795,0.02946,1.204,1.627,4.3428520972717495
177.96800000000002,19.04,4.954,0.06431,1.45,2.08,5.014859535930008
1875.0200000000002,11.648,3.3564227,0.0427,0.92,0.88,2.5824302124824405
713.1432000000001,11.6256,8.158715,0.0801,1.033,0.953,3.3992340195198536
200.214,18.255999999999997,3.916243,0.0562,1.55,1.98,5.854480310376109
425.85200000000003,11.536,2.798581,0.037,0.84,0.86,2.519339270180003
255.82900000000004,16.3632,2.1746742,0.0348,1.19,1.341,4.107682434587586
467.166,17.8864,2.7325321,0.04211,1.3,1.06,4.719831957107037
143.6456,19.264,3.9501907,0.055,1.29,1.36,4.3154148153905325
383.2668,12.297600000000001,2.1846656,0.0312,1.11,1.13,3.329227470371226
152.544,13.44,3.4252602,0.0453,1.06,1.05,3.3841432607318818
419.49600000000004,12.655999999999999,2.07276,0.03303,1.12,1.06,3.127023935136439
263.774,12.32,2.96264,0.036,0.69,0.7,1.6644008452857073
883.4839999999999,12.32,5.75251,0.0717,1.48,1.76,5.643882380149661
187.502,11.2,2.663416,0.0282,0.65,0.61,1.6978572454235206
231.994,11.2,1.7522239,0.0234,0.73,0.66,1.8828175796029751
6.26066,2.0414239999999997,6.001127,0.05706,0.688,0.69,1.8359526741254344
1274.378,16.688,3.352059,0.047,1.2,1.15,4.599861838595234
355.93600000000004,14.559999999999999,1.0187074,0.01855,0.82,0.761,2.2739233622884902
286.02000000000004,13.260799999999998,3.9415128,0.0488,1.0,0.928,3.3007576110085415
197.036,10.897599999999999,2.615838,0.0369,0.98,0.964,2.917151751672091
3746.862,13.6304,3.1915239,0.0454,1.41,1.49,5.564274562279204
513.5648000000001,14.750399999999999,4.12473,0.05485,1.32,1.55,4.544627234959712
342.2706,11.536,4.1877537,0.0487,0.88,1.06,2.5371557407449865
230.7228,15.0752,2.86413296,0.04329,1.405,1.48,5.30841821178702
